10000.jpg,4.426996019901708e-05,0.9951105713844299,0.004845167510211468
10001.jpg,0.01008727215230465,0.4913274049758911,0.4985853135585785
10002.jpg,0.00028981335344724357,0.793738842010498,0.20597141981124878
10003.jpg,0.4214051365852356,0.5785942673683167,6.066113087399572e-07
10004.jpg,0.009029828011989594,0.9909687638282776,1.432362637387996e-06
10005.jpg,0.052949775010347366,0.8474302887916565,0.09961998462677002
10006.jpg,0.026047492399811745,0.9658077359199524,0.008144792169332504
10007.jpg,0.9973395466804504,0.0026465277187526226,1.3966450751468074e-05
10008.jpg,0.1324382722377777,0.8675287365913391,3.296440263511613e-05
10009.jpg,0.0004039911727886647,0.9995855689048767,1.0516319889575243e-05
10010.jpg,0.0003997262683697045,0.0968337133526802,0.9027665853500366
10011.jpg,4.3791646930912975e-06,0.5338920950889587,0.4661034345626831
10012.jpg,0.0030876146629452705,0.9968991279602051,1.3263053006085102e-05
10013.jpg,0.0026749931275844574,0.06826954334974289,0.9290554523468018
10014.jpg,0.0028966073878109455,0.7995547652244568,0.19754864275455475
10015.jpg,0.00030833223718218505,0.045175835490226746,0.9545158743858337
10016.jpg,0.009190249256789684,0.9573816657066345,0.033428043127059937
10017.jpg,0.029807956889271736,0.5668677091598511,0.40332430601119995
10018.jpg,0.0012946863425895572,0.9624977707862854,0.036207471042871475
10019.jpg,0.00012285896809771657,0.9682338833808899,0.03164327144622803
10020.jpg,0.0010424251668155193,0.5885539650917053,0.4104035794734955
10021.jpg,0.8096150755882263,0.0630890354514122,0.1272958517074585
10022.jpg,0.15180069208145142,0.21079285442829132,0.6374064683914185
10023.jpg,0.11110036820173264,0.6416728496551514,0.2472267895936966
10024.jpg,0.007352735381573439,0.981706440448761,0.010940718464553356
10025.jpg,0.0005947176832705736,0.9197558164596558,0.07964950054883957
10026.jpg,0.9403812289237976,0.051664382219314575,0.007954312488436699
10027.jpg,0.03325386345386505,0.9288344979286194,0.03791169822216034
10028.jpg,0.010458745993673801,0.8289167284965515,0.16062457859516144
10029.jpg,0.006420604418963194,0.9935734868049622,5.971539849269902e-06
10030.jpg,0.000192797087947838,0.04461739584803581,0.9551898241043091
10031.jpg,0.0027362920809537172,0.8796124458312988,0.11765125393867493
10032.jpg,9.444795432500541e-05,0.8296002149581909,0.1703053116798401
10033.jpg,0.24098795652389526,0.6847590804100037,0.07425300031900406
10034.jpg,0.46332311630249023,0.5359011292457581,0.0007757991552352905
10035.jpg,0.002817115280777216,0.9923048615455627,0.0048779575154185295
10036.jpg,0.9831283092498779,0.016764773055911064,0.00010692874639062211
10037.jpg,0.016031309962272644,0.976003885269165,0.00796479731798172
10038.jpg,0.13878679275512695,0.8611183762550354,9.488892828812823e-05
10039.jpg,0.9670963287353516,0.032903626561164856,4.023511246398215e-10
10040.jpg,0.006313459016382694,0.8966460227966309,0.09704041481018066
10041.jpg,0.0017599542625248432,0.9974115490913391,0.0008284890791401267
10042.jpg,8.474385685985908e-05,0.09001593291759491,0.9098993539810181
10043.jpg,0.1690366417169571,0.7176699638366699,0.11329337954521179
10044.jpg,0.18987473845481873,0.4461256265640259,0.36399969458580017
10045.jpg,0.38455912470817566,0.6114532351493835,0.003987641539424658
10046.jpg,0.055882249027490616,0.9219099283218384,0.022207722067832947
10047.jpg,0.9267371892929077,0.07324811816215515,1.4688498595205601e-05
10048.jpg,0.04119185730814934,0.7460781335830688,0.21272996068000793
10049.jpg,0.0011019279481843114,0.619832456111908,0.379065603017807
10050.jpg,0.021017828956246376,0.6311431527137756,0.3478390574455261
10051.jpg,0.00022558421187568456,0.10219015926122665,0.8975842595100403
10052.jpg,0.01746624894440174,0.34857094287872314,0.6339628100395203
10053.jpg,4.169243766227737e-05,0.0004341229796409607,0.9995242357254028
10054.jpg,0.0048680780455470085,0.04144246503710747,0.9536895155906677
10055.jpg,0.002721763914451003,0.3349178433418274,0.662360429763794
10056.jpg,0.5841479301452637,0.41343674063682556,0.0024153022095561028
10057.jpg,0.02967776544392109,0.9703066945075989,1.5556694052065723e-05
10058.jpg,0.018837615847587585,0.9218587875366211,0.05930360406637192
10059.jpg,0.12715724110603333,0.37756237387657166,0.49528035521507263
10060.jpg,0.14260345697402954,0.8501688241958618,0.0072277504950761795
10061.jpg,0.8913037776947021,0.033923596143722534,0.07477258145809174
10062.jpg,0.048640619963407516,0.9447343349456787,0.006624996662139893
10063.jpg,0.013755968771874905,0.9777881503105164,0.008455807343125343
10064.jpg,0.0009032927919179201,0.9990110397338867,8.5675303125754e-05
10065.jpg,0.000472291954793036,0.9320766925811768,0.06745099276304245
10066.jpg,0.00010024824587162584,0.1152271181344986,0.8846725821495056
10067.jpg,0.9376240968704224,0.05492851510643959,0.007447368931025267
10068.jpg,0.011424959637224674,0.9884151220321655,0.000159947041538544
10069.jpg,0.4676799476146698,0.5322935581207275,2.6561945560388267e-05
10070.jpg,0.33139804005622864,0.6650032997131348,0.00359870376996696
10071.jpg,0.004830809775739908,0.4344705641269684,0.5606986284255981
10072.jpg,0.004644312430173159,0.4036491811275482,0.5917064547538757
10073.jpg,2.3272314138012007e-06,0.999988317489624,9.320936442236416e-06
10074.jpg,0.42380592226982117,0.5448419451713562,0.03135211765766144
10075.jpg,0.9853675961494446,0.014632164500653744,1.8597535245135077e-07
10076.jpg,4.941882434650324e-05,0.2973061203956604,0.7026444673538208
10077.jpg,0.0005455638747662306,0.012130917981266975,0.9873235821723938
10078.jpg,0.01997321844100952,0.980012834072113,1.3925740859122016e-05
10079.jpg,0.0011976741952821612,0.9592146277427673,0.03958773985505104
10080.jpg,0.04427427425980568,0.4239259660243988,0.5317997336387634
10081.jpg,0.9995437264442444,0.00045584270264953375,3.472333958143281e-07
10082.jpg,0.7475115656852722,0.2506278157234192,0.0018606173107400537
10083.jpg,0.0002100955753121525,0.01407692302018404,0.985713005065918
10084.jpg,0.04466168209910393,0.9049256443977356,0.05041271075606346
10085.jpg,0.40601807832717896,0.593980610370636,1.2956923001183895e-06
10086.jpg,0.02795111946761608,0.7124268412590027,0.25962206721305847
10087.jpg,0.05981345474720001,0.9305480718612671,0.009638522751629353
10088.jpg,0.003416832070797682,0.32051730155944824,0.6760658621788025
10089.jpg,0.005142759997397661,0.9460977911949158,0.048759471625089645
10090.jpg,0.08220582455396652,0.91356360912323,0.0042305076494812965
10091.jpg,0.07138733565807343,0.8410781621932983,0.08753455430269241
10092.jpg,0.0023648024071007967,0.7188392281532288,0.2787959575653076
10093.jpg,0.005229142494499683,0.9947510361671448,1.977806823560968e-05
10094.jpg,0.0019413711270317435,0.9860413670539856,0.012017237022519112
10095.jpg,0.007480019237846136,0.9864656329154968,0.006054272409528494
10096.jpg,0.17222827672958374,0.8277712464332581,5.383220127441746e-07
10097.jpg,0.04349192604422569,0.9556259512901306,0.0008820244111120701
